RH_avg,RR,ss,ff_x,flood,TempRangeCategory,month
76.0,0.0,6.5,4.0,0,1,8
73.0,0.0,5.3,4.0,0,1,8
72.0,0.0,6.5,4.0,0,1,8
71.0,0.0,4.0,5.0,0,1,8
65.0,0.0,6.8,3.0,0,1,8
67.0,0.0,6.5,3.0,0,1,8
66.0,0.0,6.5,4.0,0,1,8
73.0,0.0,6.7,4.0,0,1,8
72.0,0.0,6.5,4.0,0,1,8
73.0,0.0,6.6,5.0,0,1,8
73.0,0.0,4.3,3.0,0,1,8
67.0,0.0,5.2,4.0,0,1,8
69.0,0.0,6.0,4.0,0,1,8
68.0,0.0,6.0,4.0,0,1,8
75.0,0.0,7.0,5.0,0,1,8
71.0,0.0,6.6,5.0,0,1,8
70.0,0.0,2.4,4.0,0,1,8
70.0,0.0,6.5,3.0,0,1,8
77.0,10.6,6.2,4.0,0,1,9
80.0,1.4,4.2,5.0,0,1,9
79.0,17.6,7.6,8.0,0,1,9
65.0,0.0,6.0,3.0,0,1,9
65.0,0.0,6.7,3.0,0,1,9
67.0,0.0,6.0,3.0,0,1,9
68.0,0.0,5.6,5.0,0,1,9
72.0,0.0,6.6,3.0,0,1,9
62.0,0.0,6.4,5.0,0,1,9
60.0,0.0,8.8,4.0,0,1,9
68.0,0.0,8.5,5.0,0,1,9
68.0,0.0,8.6,4.0,0,1,9
69.0,0.0,8.5,5.0,0,1,9
66.0,0.0,5.0,4.0,0,1,9
65.0,0.0,7.5,4.0,0,1,9
63.0,0.0,6.5,7.0,0,1,9
59.0,0.0,7.4,4.0,0,2,9
60.0,0.0,8.5,5.0,0,1,9
69.0,0.0,6.6,4.0,0,0,9
67.0,1.4,0.0,4.0,0,1,9
79.0,1.4,2.8,4.0,0,0,9
73.0,36.6,0.0,4.0,0,1,9
70.0,0.0,9.2,5.0,0,1,9
71.0,0.0,5.0,3.0,0,1,9
69.0,0.0,9.0,6.0,0,1,9
65.0,0.0,9.3,4.0,0,1,9
71.0,0.0,6.8,5.0,0,1,9
69.0,1.4,7.0,4.0,0,2,9
67.0,0.0,8.0,4.0,0,1,9
68.0,0.0,8.4,4.0,0,1,9
71.0,0.0,7.6,6.0,0,1,10
73.0,0.0,6.3,4.0,0,1,10
72.0,0.0,5.5,5.0,0,1,10
75.0,0.0,6.6,6.0,0,1,10
67.0,0.0,6.8,3.0,0,1,10
71.0,0.0,8.0,4.0,0,1,10
63.0,0.0,8.3,4.0,0,1,10
63.0,0.0,7.0,4.0,0,1,10
58.0,0.0,8.0,5.0,0,1,10
67.0,0.0,8.2,4.0,0,1,10
68.0,0.0,8.0,5.0,0,1,10
73.0,0.0,8.0,5.0,0,0,10
67.0,0.0,7.2,4.0,0,1,10
73.0,0.0,2.5,4.0,0,1,10
71.0,0.0,6.5,4.0,0,1,10
74.0,0.0,7.0,4.0,0,1,10
73.0,0.0,7.2,5.0,0,1,10
69.0,0.0,4.3,4.0,0,1,10
71.0,14.3,6.0,3.0,0,1,10
72.0,0.0,5.6,6.0,0,1,10
68.0,0.0,6.0,4.0,0,1,10
71.0,0.0,7.5,4.0,0,1,10
83.0,26.8,5.0,4.0,0,1,10
73.0,0.5,2.0,4.0,0,1,10
73.0,0.0,8.5,4.0,0,1,10
74.0,0.0,8.9,4.0,0,1,10
74.0,2.5,9.0,3.0,0,1,10
76.0,2.2,3.0,4.0,0,1,10
80.0,94.5,5.4,4.0,1,1,10
79.0,18.8,6.9,4.0,0,1,10
71.0,0.0,2.0,4.0,0,1,10
71.0,0.0,3.7,3.0,0,1,11
76.0,20.0,4.0,4.0,0,1,11
75.0,0.0,3.2,5.0,0,1,11
76.0,0.0,0.3,4.0,0,1,11
75.0,0.0,4.5,4.0,0,1,11
69.0,0.0,0.8,3.0,0,1,11
77.0,0.0,5.0,3.0,0,1,11
80.0,0.5,1.3,5.0,0,0,11
84.0,1.2,0.0,4.0,0,0,11
76.0,8.5,2.0,4.0,0,1,11
79.0,0.0,5.0,4.0,0,1,11
77.0,1.4,1.0,5.0,0,1,11
74.0,0.0,0.3,4.0,0,1,11
70.0,0.0,3.2,4.0,0,1,11
65.0,0.0,1.5,5.0,0,1,11
71.0,9.4,7.0,5.0,0,1,11
67.0,0.0,8.2,4.0,0,1,11
69.0,0.0,7.0,4.0,0,1,11
72.0,0.0,0.4,4.0,0,1,11
73.0,0.0,5.5,5.0,0,1,11
70.0,0.0,5.7,4.0,0,1,11
78.0,0.0,2.0,5.0,0,1,11
82.0,47.0,5.3,4.0,0,1,11
80.0,12.0,6.5,4.0,0,1,11
77.0,0.0,2.9,3.0,0,1,11
81.0,0.0,1.8,3.0,0,0,11
79.0,13.2,1.0,4.0,0,1,11
80.0,22.0,6.0,5.0,0,1,11
81.0,0.0,4.0,3.0,0,1,11
82.0,7.1,3.0,3.0,0,1,11
80.0,1.4,2.0,4.0,0,1,12
74.0,0.0,0.0,3.0,0,0,12
85.0,1.4,2.2,3.0,0,0,12
81.0,11.4,0.0,3.0,0,0,12
82.0,2.0,1.6,3.0,0,1,12
78.0,1.0,5.2,4.0,0,1,12
75.0,4.0,4.0,4.0,0,1,12
77.0,0.0,6.2,4.0,0,1,12
79.0,1.4,0.5,3.0,0,0,12
79.0,0.0,0.0,5.0,0,0,12
75.0,0.0,1.5,5.0,0,1,12
78.0,0.0,4.0,3.0,0,1,12
75.0,0.8,1.2,4.0,0,1,12
70.0,1.4,5.3,3.0,0,1,12
73.0,6.0,6.0,6.0,0,1,12
67.0,0.0,4.0,5.0,0,1,12
67.0,0.0,3.5,4.0,0,1,12
73.0,0.0,8.0,5.0,0,1,12
78.0,23.4,5.008160031689443,5.0,0,1,12
69.0,0.0,5.008160031689443,5.0,0,1,12
66.0,0.0,7.4,4.0,0,1,12
77.0,0.0,4.0,3.0,0,0,12
78.0,0.0,0.0,6.0,0,0,12
70.0,0.0,0.1,5.0,0,1,12
81.0,0.0,4.2,6.0,0,1,12
82.0,2.7,2.7,5.0,0,1,12
71.0,1.0,0.5,6.0,0,1,12
67.0,0.0,6.0,8.0,0,1,12
72.0,0.0,8.0,6.0,0,1,12
69.0,0.0,5.4,6.0,0,1,12
71.0,0.0,8.0,7.0,0,1,12
84.0,8.5,5.5,4.0,0,1,1
75.0,2.3,1.2,5.0,0,1,1
74.0,0.4,4.6,5.0,0,1,1
67.0,0.0,6.0,7.0,0,1,1
71.0,0.0,8.8,5.0,0,1,1
72.0,1.4,4.3,4.0,0,1,1
77.0,0.0,8.0,5.0,0,1,1
80.0,9.6,7.9,5.0,0,1,1
80.0,3.0,5.2,5.0,0,1,1
83.0,70.4,3.6,4.0,0,1,1
79.0,2.0,5.5,3.0,0,1,1
80.0,17.0,8.0,6.0,0,1,1
81.0,3.0,5.4,3.0,0,1,1
78.0,5.2,1.0,4.0,0,1,1
79.0,1.6,0.7,4.0,0,1,1
81.0,0.0,1.5,3.0,0,0,1
78.0,2.3,0.0,4.0,0,1,1
78.0,0.0,2.3,3.0,0,1,1
81.0,17.6,2.0,5.0,0,1,1
78.0,1.5,1.0,4.0,0,1,1
84.0,3.0,3.0,3.0,0,0,1
89.0,5.6,0.1,6.0,0,0,1
80.0,26.9,0.0,4.0,0,1,1
82.0,7.0,1.0,7.0,0,1,1
87.0,45.1,6.7,3.0,0,1,1
83.0,36.6,0.0,6.0,0,1,1
86.0,11.0,3.4,5.0,0,0,1
80.0,14.0,0.0,4.0,0,0,1
80.0,1.4,1.0,5.0,0,1,1
86.0,86.6,5.0,4.0,0,1,1
86.0,0.6,5.3,5.0,0,1,1
83.0,8.1,3.5,3.0,0,1,2
80.0,2.2,3.2,5.0,0,1,2
83.0,0.0,4.8,4.0,0,1,2
80.0,14.0,6.5,7.0,0,1,2
80.0,0.0,2.8,5.0,0,1,2
84.0,4.5,5.4,4.0,0,0,2
77.0,4.2,4.0,4.0,0,1,2
83.0,0.0,7.6,7.0,0,1,2
74.0,0.0,7.8,5.0,0,1,2
82.0,0.0,5.0,5.0,0,1,2
83.0,20.1,6.0,5.0,0,1,2
82.0,14.5,4.3,4.0,0,0,2
78.0,49.0,3.0,4.0,0,1,2
76.0,0.0,1.0,4.0,0,1,2
79.0,0.0,9.0,4.0,0,0,2
84.0,20.5,3.0,4.0,0,1,2
80.0,45.0,2.5,4.0,0,1,2
76.0,1.4,7.0,6.0,0,1,2
76.0,1.4,4.2,4.0,0,1,2
84.0,24.0,6.0,4.0,0,0,2
86.0,21.7,1.4,4.0,0,1,2
80.0,10.4,2.0,5.0,0,1,2
82.0,27.0,3.0,6.0,0,1,2
77.0,2.4,7.0,5.0,0,1,2
76.0,0.0,5.2,5.0,0,1,2
76.0,0.0,6.0,4.0,0,1,2
83.0,0.0,8.9,4.0,0,1,2
82.0,2.5,8.0,7.0,0,1,2
80.0,1.0,5.0,5.0,0,0,3
78.0,0.9,3.2,5.0,0,1,3
86.0,3.5,3.0,3.0,0,1,3
82.0,34.5,0.8,4.0,0,1,3
82.0,75.6,8.0,3.0,0,1,3
88.0,90.5,4.0,3.0,0,0,3
78.0,5.4,0.0,5.0,0,1,3
79.0,0.0,0.0,8.0,0,1,3
81.0,22.0,7.5,7.0,0,1,3
77.0,0.0,4.0,5.0,0,1,3
78.0,0.4,2.2,6.0,0,1,3
84.0,4.1,3.1,6.0,0,1,3
79.0,6.8,0.6,4.0,0,1,3
73.0,28.0,2.0,3.0,0,1,3
78.0,0.0,5.3,7.0,0,1,3
74.0,0.5,5.0,5.0,0,1,3
78.0,0.0,3.4,5.0,0,1,3
76.0,7.8,1.0,5.0,0,1,3
78.0,2.8,2.6,5.0,0,0,3
77.0,1.4,1.0,8.0,0,1,3
76.0,0.0,7.0,5.0,0,1,3
74.0,0.0,3.0,4.0,0,1,3
76.0,3.2,7.0,7.0,0,1,3
74.0,1.2,6.0,4.0,0,1,3
80.0,0.0,7.0,4.0,0,1,3
79.0,5.0,3.2,8.0,1,1,3
82.0,10.5,8.3,4.0,0,1,3
74.0,17.0,6.4,5.0,0,1,3
77.0,1.0,2.5,9.0,0,1,3
79.0,5.0,7.3,4.0,0,1,3
78.0,0.6,6.5,7.0,0,1,3
76.0,1.4,4.5,4.0,0,1,4
79.0,12.0,5.0,6.0,0,1,4
82.0,8.8,6.1,6.0,0,1,4
74.0,5.6,7.8,4.0,0,1,4
79.0,1.4,6.0,5.0,0,1,4
80.0,1.7,3.5,4.0,0,1,4
78.0,2.0,5.5,6.0,0,1,4
82.0,50.6,6.8,6.0,0,1,4
80.0,3.5,5.2,6.0,0,1,4
74.0,0.0,3.0,4.0,0,1,4
70.0,0.0,3.0,7.0,0,1,4
75.0,0.0,6.9,4.0,0,1,4
75.0,0.0,3.9,8.0,0,1,4
70.0,1.0,6.3,4.0,0,1,4
78.0,0.0,6.2,6.0,0,1,4
81.0,6.8,3.6,5.0,0,1,4
80.0,1.8,4.0,3.0,0,1,4
74.0,0.0,5.3,6.0,0,1,4
86.0,18.2,6.9,5.0,0,1,4
83.0,12.9,2.8,4.0,0,1,4
80.0,5.6,0.5,5.0,0,1,4
69.0,11.0,5.5,6.0,0,1,4
72.0,0.0,6.6,7.0,0,1,4
84.0,0.0,5.0,4.0,0,0,4
77.0,22.8,0.0,4.0,0,1,4
84.0,13.2,6.0,5.0,0,1,4
85.0,1.8,4.3,4.0,0,0,4
82.0,0.0,0.1,3.0,0,0,4
81.0,5.5,2.3,3.0,0,1,4
83.0,9.8,0.5,4.0,0,1,4
76.0,24.5,1.5,5.0,0,1,5
72.0,0.0,1.0,4.0,0,1,5
78.0,0.0,6.0,4.0,0,1,5
79.0,1.4,6.0,4.0,0,1,5
80.0,8.0,5.0,6.0,0,1,5
78.0,1.4,6.0,3.0,0,1,5
77.0,0.0,1.5,5.0,0,1,5
77.0,0.0,6.0,3.0,0,1,5
78.0,0.0,5.2,6.0,0,1,5
78.0,8.0,6.4,4.0,0,1,5
81.0,3.8,2.6,3.0,0,1,5
76.0,0.0,5.0,4.0,0,1,5
72.0,0.0,5.008160031689443,8.0,0,1,5
72.0,0.0,6.8,4.0,0,1,5
74.0,0.0,6.4,4.0,0,1,5
77.0,0.0,4.5,4.0,0,1,5
80.0,1.2,5.0,4.0,0,1,5
77.0,2.3,5.0,4.0,0,1,5
70.0,0.0,3.0,4.0,0,1,5
72.0,0.0,6.0,4.0,0,1,5
71.0,0.0,6.2,4.0,0,1,5
69.0,0.0,7.0,4.0,0,1,5
68.0,0.0,6.0,5.0,0,1,5
66.0,0.0,6.4,3.0,0,1,5
71.0,0.0,6.5,4.0,0,1,5
70.0,0.0,6.3,5.0,0,1,5
69.0,1.4,5.5,5.0,0,1,5
68.0,0.0,6.5,4.0,0,1,5
72.0,0.0,6.3,6.0,0,1,5
73.0,0.0,6.0,3.0,0,1,5
66.0,0.0,6.5,4.0,0,1,5
72.0,0.0,6.5,3.0,0,1,6
74.0,0.0,5.2,6.0,0,1,6
71.0,0.0,4.3,4.0,0,1,6
71.0,0.0,1.0,6.0,0,1,6
74.0,0.0,5.0,4.0,0,1,6
75.0,0.0,6.5,4.0,0,1,6
73.0,0.0,5.0,4.0,0,1,6
79.0,18.1,3.2,6.0,0,1,6
76.0,0.0,4.7,6.0,0,1,6
70.0,0.0,5.7,3.0,0,1,6
74.0,0.0,6.2,3.0,0,1,6
74.0,0.0,5.0,3.0,0,1,6
75.0,0.0,5.5,5.0,0,0,6
78.0,0.0,4.2,4.0,0,1,6
77.0,5.0,2.0,3.0,0,1,6
74.0,0.0,4.0,5.0,0,1,6
72.0,0.0,2.5,4.0,0,1,6
70.0,0.0,4.8,3.0,0,1,6
72.0,1.4,6.2,4.0,0,1,6
66.0,0.0,6.5,4.0,0,1,6
72.0,0.0,5.3,6.0,0,1,6
71.0,0.0,6.5,3.0,0,1,6
72.0,0.0,6.5,6.0,0,1,6
69.0,0.0,4.4,3.0,0,1,6
67.0,0.0,4.2,5.0,0,1,6
67.0,0.0,6.5,3.0,0,1,6
72.0,0.0,5.0,4.0,0,1,6
69.0,0.0,6.5,5.0,0,1,6
66.0,0.0,5.5,3.0,0,1,6
65.0,0.0,6.2,4.0,0,1,6
70.0,0.0,6.6,4.0,0,1,7
68.0,0.0,6.5,4.0,0,1,7
72.0,0.0,6.2,4.0,0,1,7
75.0,1.4,6.0,5.0,0,1,7
70.0,0.0,3.0,4.0,0,1,7
72.0,0.0,2.6,3.0,0,1,7
72.0,0.0,6.5,4.0,0,1,7
72.0,0.0,5.2,5.0,0,1,7
75.0,1.4,6.3,4.0,0,1,7
76.0,0.0,5.5,5.0,0,1,7
68.0,0.0,6.1,4.0,0,1,7
61.0,1.4,6.5,4.0,0,1,7
70.0,0.0,6.2,6.0,0,1,7
68.0,0.0,5.8,3.0,0,1,7
66.0,0.0,3.0,3.0,0,1,7
64.0,0.0,6.0,5.0,0,1,7
64.0,0.0,6.4,4.0,0,1,7
62.0,0.0,6.2,3.0,0,1,7
62.0,0.0,6.3,4.0,0,1,7
68.0,0.0,3.6,6.0,0,1,7
68.0,0.0,4.2,3.0,0,1,7
72.0,0.0,6.5,5.0,0,1,7
59.0,0.0,4.5,4.0,0,1,7
60.0,0.0,6.3,3.0,0,1,7
68.0,0.0,5.5,4.0,0,1,7
70.0,0.0,6.5,5.0,0,1,7
72.0,0.0,6.2,4.0,0,1,7
71.0,1.4,6.0,4.0,0,1,7
74.0,0.0,6.2,7.0,0,0,7
69.0,0.0,5.2,5.0,0,1,7
65.0,0.0,5.0,5.0,0,1,7
66.0,0.0,6.2,4.0,0,1,8
70.0,0.0,6.1,4.0,0,1,8
70.0,0.0,6.2,4.0,0,1,8
62.0,0.0,4.2,3.0,0,1,8
68.0,1.4,5.8,5.0,0,1,8
60.0,0.0,5.8,4.0,0,1,8
61.0,0.0,6.2,4.0,0,1,8
63.0,0.0,6.0,3.0,0,1,8
72.0,1.4,4.2,5.0,0,1,8
70.0,0.0,4.8,3.0,0,1,8
71.0,0.0,6.0,5.0,0,1,8
66.0,0.0,5.8,4.0,0,1,8
70.0,0.0,6.0,4.0,0,1,8
73.0,0.0,7.1,4.0,0,1,8
74.0,0.0,4.0,4.0,0,1,8
71.0,0.0,5.3,3.0,0,1,8
72.0,0.0,1.0,7.0,0,1,8
66.0,0.0,3.3,4.0,0,1,8
70.0,0.0,6.5,5.0,0,1,8
62.0,0.0,6.5,4.0,0,1,8
63.0,1.4,5.5,6.0,0,1,8
70.0,0.0,6.6,4.0,0,1,8
72.0,0.0,3.5,4.0,0,1,8
69.0,0.0,5.5,3.0,0,1,8
68.0,0.0,6.6,4.0,0,1,8
70.0,0.0,6.8,7.0,0,1,8
74.0,0.0,3.2,4.0,0,1,8
76.0,0.0,6.3,4.0,0,1,8
70.0,0.0,3.9,3.0,0,1,8
69.0,0.0,5.0,5.0,0,1,8
69.0,0.0,7.0,4.0,0,1,8
72.0,0.0,7.0,4.0,0,1,9
73.0,0.0,5.3,5.0,0,1,9
71.0,0.0,6.4,4.0,0,1,9
71.0,0.0,5.0,6.0,0,1,9
72.0,0.0,5.5,5.0,0,1,9
70.0,0.0,4.4,4.0,0,1,9
69.0,0.0,5.2,3.0,0,1,9
65.0,0.0,6.0,3.0,0,1,9
70.0,0.0,5.0,5.0,0,1,9
57.0,1.4,7.2,7.0,0,1,9
66.0,0.0,8.0,3.0,0,1,9
62.0,0.0,8.5,3.0,0,1,9
64.0,0.0,5.0,5.0,0,1,9
67.0,0.0,6.0,4.0,0,1,9
70.0,0.0,7.0,4.0,0,1,9
68.0,0.0,7.5,3.0,0,1,9
67.0,1.4,6.0,5.0,0,1,9
78.0,0.0,6.8,6.0,0,1,9
71.0,0.0,6.7,4.0,0,1,9
67.0,0.0,7.0,4.0,0,1,9
64.0,0.0,8.3,3.0,0,1,9
70.0,1.4,6.8,3.0,0,1,9
70.0,0.0,8.0,3.0,0,1,9
66.0,0.0,7.0,3.0,0,1,9
72.0,0.0,7.0,5.0,0,1,9
70.0,0.0,7.3,6.0,0,1,9
68.0,0.0,8.5,4.0,0,1,9
71.0,0.0,6.5,4.0,0,1,9
72.0,0.0,5.0,4.0,0,1,9
67.0,0.0,8.0,5.0,0,1,9
70.0,0.0,6.3,4.0,0,1,10
70.0,0.0,7.5,5.0,0,1,10
71.0,1.4,8.0,6.0,0,1,10
66.0,1.4,6.5,6.0,0,1,10
61.0,0.0,8.8,3.0,0,1,10
61.0,0.0,8.0,3.0,0,1,10
59.0,0.0,6.8,7.0,0,1,10
68.0,0.0,6.3,4.0,0,1,10
73.0,1.0,7.8,5.0,0,1,10
75.0,0.0,8.5,8.0,0,1,10
66.0,0.0,6.0,4.0,0,1,10
70.0,0.0,6.0,7.0,0,1,10
70.0,0.0,6.2,5.0,0,1,10
72.0,0.0,5.7,3.0,0,1,10
70.0,0.0,7.0,3.0,0,0,10
67.0,0.0,7.5,3.0,0,1,10
71.0,1.4,6.0,7.0,0,1,10
71.0,0.0,6.2,6.0,0,1,10
71.0,0.0,5.4,5.0,0,1,10
70.0,0.0,7.8,4.0,0,1,10
65.0,0.0,7.0,3.0,0,1,10
66.0,1.4,7.8,4.0,0,1,10
64.0,0.0,9.0,5.0,0,1,10
68.0,0.0,8.2,4.0,0,1,10
71.0,1.4,8.6,4.0,0,1,10
72.0,0.0,8.0,8.0,0,1,10
74.0,0.0,8.0,5.0,0,1,10
73.0,0.0,2.7,4.0,0,1,10
73.0,0.0,5.0,4.0,0,1,10
70.0,1.4,6.0,8.0,0,1,10
68.0,0.0,8.0,6.0,0,1,10
75.0,0.0,7.8,5.0,0,1,11
68.0,1.0,5.5,5.0,0,1,11
70.0,0.2,6.0,4.0,0,1,11
68.0,0.0,7.0,5.0,0,1,11
69.0,1.6,4.3,4.0,0,1,11
74.0,33.0,7.0,5.0,0,1,11
69.0,0.0,6.5,4.0,0,1,11
68.0,0.0,8.0,5.0,0,1,11
65.0,0.0,8.7,5.0,0,1,11
72.0,0.0,8.5,5.0,0,1,11
63.0,0.0,5.2,4.0,0,1,11
71.0,0.0,7.0,4.0,0,1,11
70.0,1.4,3.0,3.0,0,1,11
77.0,0.0,1.2,5.0,0,0,11
70.0,1.0,0.5,5.0,0,1,11
66.0,0.0,8.8,4.0,0,1,11
62.0,0.0,8.0,3.0,0,1,11
71.0,1.4,8.0,4.0,0,1,11
70.0,0.0,5.2,4.0,0,1,11
70.0,1.4,8.0,5.0,0,1,11
77.0,0.0,7.8,8.0,0,1,11
74.0,0.0,5.3,4.0,0,1,11
73.0,0.0,3.2,5.0,0,1,11
71.0,0.0,2.5,3.0,0,1,11
77.0,1.6,7.0,5.0,0,1,11
76.0,1.4,3.3,6.0,0,1,11
73.0,0.0,6.4,4.0,0,0,11
74.0,0.0,3.0,7.0,0,1,11
73.0,1.8,7.0,4.0,0,1,11
74.0,9.9,3.5,3.0,0,1,11
76.0,8.5,5.5,4.0,0,1,12
73.0,8.6,9.0,6.0,0,1,12
72.0,0.0,5.0,5.0,0,1,12
76.0,0.0,6.0,8.0,0,1,12
78.0,16.5,7.2,7.0,0,1,12
82.0,22.5,5.7,5.0,0,0,12
81.0,1.5,0.2,7.0,0,1,12
81.0,1.4,0.0,6.0,0,1,12
75.0,0.0,8.0,6.0,0,1,12
77.0,0.0,7.3,5.0,0,0,12
77.0,0.0,0.0,6.0,0,1,12
83.0,1.4,5.0,6.0,0,0,12
78.0,0.8,1.2,6.0,0,1,12
73.0,0.0,3.0,6.0,0,1,12
74.0,0.0,6.3,4.0,0,1,12
80.0,0.0,4.7,5.0,0,0,12
87.0,4.2,0.0,6.0,0,1,12
78.0,40.0,2.2,4.0,0,1,12
80.0,0.0,8.4,4.0,0,1,12
70.0,0.0,4.7,3.0,0,1,12
72.0,1.4,5.0,7.0,0,1,12
86.0,24.5,5.5,5.0,0,1,12
82.0,4.8,3.8,6.0,0,1,12
74.0,16.0,4.9,3.0,0,1,12
92.0,38.0,6.5,3.0,0,0,12
82.0,27.4,0.2,3.0,0,1,12
85.0,3.0,3.6,4.0,0,1,12
86.0,36.5,2.5,7.0,0,1,12
84.0,10.2,2.7,4.0,0,1,12
75.0,0.8,1.0,6.0,0,1,12
83.0,0.0,9.0,5.0,0,1,12
90.0,145.3,4.5,3.0,1,0,1
80.0,58.8,0.0,4.0,0,1,1
77.0,1.4,3.0,5.0,0,1,1
82.0,2.5,0.0,6.0,0,1,1
85.0,0.2,0.4,5.0,0,0,1
87.0,18.2,0.0,5.0,0,1,1
89.0,15.0,1.2,4.0,0,0,1
80.0,2.8,2.5,5.0,0,1,1
85.0,28.7,0.0,5.0,0,1,1
90.0,23.6,0.0,4.0,0,0,1
87.0,20.4,0.0,5.0,0,1,1
80.0,4.3,0.5,4.0,0,1,1
82.0,1.5,6.0,3.0,0,1,1
80.0,0.5,1.0,7.0,0,1,1
82.0,33.8,7.8,4.0,0,1,1
83.0,0.0,3.2,6.0,0,1,1
82.0,1.4,2.2,5.0,0,1,1
81.0,78.5,6.0,3.0,1,1,1
78.0,3.8,2.0,4.0,0,1,1
83.0,1.4,8.8,4.0,0,0,1
82.0,2.4,2.4,5.0,0,0,1
80.0,0.3,4.2,5.0,0,1,1
83.0,74.0,4.0,5.0,0,1,1
92.0,7.8,4.7,2.0,0,0,1
89.0,123.7,0.0,4.0,0,0,1
84.0,7.4,0.5,5.0,0,1,1
80.0,12.3,7.0,5.0,0,1,1
76.0,4.2,5.008160031689443,4.0,0,1,1
80.0,0.0,6.6,6.0,0,1,1
82.0,22.0,6.5,4.0,0,1,1
84.0,1.4,2.6,6.0,0,1,1
92.0,48.5,0.0,2.0,0,0,2
88.0,128.9,0.0,4.0,1,1,2
87.0,16.6,2.4,4.0,0,0,2
86.0,20.9,0.8,6.0,0,1,2
84.0,0.5,1.5,3.0,0,0,2
89.0,6.6,2.0,3.0,0,0,2
90.0,0.6,0.0,5.0,0,0,2
86.0,125.2,0.4,4.0,1,1,2
85.0,9.0,4.0,4.0,0,1,2
76.0,18.6,1.0,5.0,0,2,2
72.0,1.4,8.0,6.0,0,1,2
74.0,0.0,6.0,5.0,0,1,2
77.0,1.4,5.6,3.0,0,1,2
84.0,1.4,2.0,4.0,0,0,2
83.0,4.7,0.3,8.0,0,1,2
85.0,1.4,5.2,6.0,0,1,2
76.90393222506394,26.5,1.6,3.0,0,1,2
84.0,7.2,1.0,6.0,0,1,2
83.0,17.7,4.4,6.0,0,0,2
87.0,31.0,2.2,8.0,1,1,2
82.0,57.0,2.5,6.0,1,1,2
84.0,56.8,5.6,5.0,1,1,2
84.0,125.7,7.4,5.0,1,1,2
81.0,6.6,6.2,8.0,0,0,2
88.0,277.5,2.9,3.0,1,1,2
80.0,3.0,0.5,4.0,0,1,2
76.90393222506394,22.0,6.0,6.0,0,1,2
88.0,31.5,0.0,6.0,0,1,2
91.0,0.6,2.5,4.0,0,0,2
89.0,12.0,0.0,6.0,0,1,3
81.0,63.6,0.2,9.0,0,1,3
79.0,1.4,3.5,8.0,0,1,3
82.0,1.4,8.0,5.0,0,0,3
79.0,19.6,1.0,3.0,0,1,3
78.0,2.0,0.0,9.0,0,1,3
73.0,1.4,8.5,9.0,0,1,3
77.0,1.4,4.3,5.0,0,1,3
71.0,1.4,4.0,5.0,0,1,3
71.0,1.4,5.4,5.0,0,1,3
78.0,1.4,7.0,8.0,0,1,3
85.0,7.7,5.7,4.0,0,1,3
76.0,29.2,2.6,5.0,0,1,3
79.0,0.0,6.5,7.0,0,1,3
80.0,2.0,7.0,9.0,0,1,3
77.0,3.6,7.2,3.0,0,1,3
78.0,4.8,5.0,5.0,0,1,3
86.0,0.4,8.0,4.0,0,0,3
83.0,0.2,0.0,5.0,0,1,3
82.0,16.0,1.6,4.0,0,1,3
81.0,10.8,2.0,3.0,0,1,3
84.0,17.6,4.5,3.0,0,1,3
81.0,22.5,3.0,3.0,0,1,3
78.0,0.4,3.5,9.0,0,1,3
81.0,0.3,7.0,4.0,0,1,3
78.0,1.4,5.0,7.0,0,1,3
81.0,0.9,1.6,4.0,0,1,3
81.0,0.0,2.0,3.0,0,1,3
78.0,0.0,7.0,5.0,0,1,3
84.0,0.0,5.2,4.0,0,1,3
84.0,7.1,2.0,8.0,0,1,3
80.0,21.5,6.4,5.0,0,1,4
73.0,0.0,5.0,7.0,0,1,4
77.0,0.1,6.6,4.0,0,1,4
81.0,5.5,5.9,4.0,0,1,4
79.0,1.4,5.5,5.0,0,1,4
86.0,0.0,3.0,4.0,0,1,4
77.0,30.6,1.0,6.0,0,1,4
78.0,1.4,5.2,9.0,0,1,4
81.0,0.3,6.7,4.0,0,0,4
83.0,1.4,1.2,4.0,0,1,4
78.0,13.8,3.6,7.0,0,1,4
77.0,1.4,3.2,8.0,0,1,4
90.0,14.5,6.0,4.0,0,1,4
85.0,72.0,4.0,8.0,0,1,4
86.0,5.4,5.4,6.0,0,1,4
80.0,1.4,1.1,5.0,0,1,4
76.0,1.4,6.5,4.0,0,1,4
77.0,0.0,7.0,5.0,0,1,4
76.0,1.4,6.0,6.0,0,1,4
78.0,0.0,6.0,7.0,0,1,4
76.0,1.4,6.9,4.0,0,0,4
70.0,1.4,1.0,3.0,0,1,4
73.0,1.4,6.5,7.0,0,1,4
77.0,1.4,6.8,6.0,0,1,4
74.0,1.4,4.6,3.0,0,1,4
77.0,1.4,1.5,5.0,0,1,4
84.0,13.5,5.0,3.0,0,1,4
82.0,1.2,2.2,8.0,0,1,4
78.0,4.4,0.3,4.0,0,1,4
82.0,1.4,5.5,3.0,0,1,4
80.0,1.4,0.5,4.0,0,1,5
85.0,1.4,0.0,3.0,0,0,5
76.0,1.0,0.0,3.0,0,1,5
79.0,1.4,4.0,4.0,0,1,5
76.0,1.6,0.4,5.0,0,1,5
79.0,1.4,6.4,3.0,0,1,5
72.0,0.2,5.6,5.0,0,1,5
